id,text,review
1338,"Innovative venue. Bleacher seating in the back is a bit odd, but it works. Dig the long bar at the far end of the hall. Excellent sound. Haven't tried the food yet, but I intend to investigate.",Very good
7527,"went midweek and were seated right away

Table was clean, service was adequate but food, meh.
Hasbrowns barely cooked and no flavor and the famous biscuits were more like mini loaves of bread with no biscuit consistency and the gravy was honestly just blah.  After hearing such rave reviews I had to try it once but don't need to go back.  Kinda sad because I love breakfast.",Good
7849,"Our fearless Critical Mass organizer arranged with Cycle for us to end our May ride at that establishment.  I was excited, because Cycle purports to be a pro-bicycle bar/restaurant.  We rolled up, all excited.  There were ample bike racks for our nearly 100 riders.  However, when we entered the hotel, we were brusquely directed to the bar entrance.  Having been to the restaurant before, I wandered out to check the dining room.  I was immediately turned back at the entrance and told the dining room was ""reservations only.""

Well, the bar has maybe 5 tables, and there were nearly 100 riders.  People who have just completed a 10-mile+ bike ride want to eat, drink, and be seated, not stand 5 deep in a bar line and then stand around holding their drinks.  We were not even sure we'd be able to order food.  We left almost immediately and went across the street to Portlands.  Right after we'd ordered, we saw another group of bikers headed to Carly's.

It's not like Cycle didn't know we were coming.  If you know 100 people are coming to your venue, don't you think you'd prepare to welcome them and encourage them to spend freely?  Lame.",Bad
4131,"I feel like such a noob. We consider ourselves foodies to a certain degree, but before joining Yelp we had never heard of this magical mysterious place called Fez. So after seeing the sheer volume of good reviews on the place, it was pretty much destiny that a trip to Fez was in order. 

Upon first arriving there the first thing that'll catch your eye is how trendy it is. The place is drenched with a hipster vibe that's hard to shake. You'll also quickly notice a very skewed gay:straight ratio. I would usually never bring this up, but it was quite obvious the night we went that we were possibly one of the only straight couples there. This extends to the waiters too... don't get me wrong, I have no problem with it... in fact it made for a more fun and interesting dining experience; just be forewarned if you aren't comfortable with things like being offered a drink called ""The G-Spot"" by a feminine male waiter, this may not be the type of place for you. 

So now... onto the food. The food was superb... starting off with those heavenly Cinnamon-dusted Sweet Potato Fries. Damn they're good... basically they're some of the best fries I've ever had, period. I bow down the God of Cinnamon and Sweet Potatoes... because the combination is heavenly. For our main dish we got a Fez Kisra followed by the Apricot glazed Salmon. Both were quite yummy. The Kisra is basically a healthier version of a pizza with some more adventurous types of toppings... the one we got had pears on it. It was good, but would be hard to eat one alone because the flavor is quite distinct and a little rich... so it's perfect to split. The salmon was well cooked and flavorful, no complaints there. 

Overall we had a great meal at Fez, we'll more than likely be back... if anything to try 'Fez Foodies' which we've heard so much about. What a cool place!",Very good
40,"This Place just opened up next to the salon I work in. AMAZING! They hit the ground running, 

It's a deli style, where you order at the counter and they bring you the food. I had the Grayhawk Turkey Club and the turkey was great! No packaged crap here. It was thick sliced and probably rotisserie. For the side I had sweet potato tater tots. DELISH! The have regular fries, sweet fries, tater tots, onion rings, etc. 

Great looking salads, Chicago-style dogs, gourmet burgers and yummy sounding mac and cheese. 

The only thing keeping it from 5 stars is the price. It's great for dinner, but a little steep for a work day lunch.",Very good
7709,"This is a standard place to celebrate Birthdays. The drinks are delicious especially the kiwi and acai specialty drinks. The rolls are over $10, but they are unique and tasty. The environment is very cool and the location is great. Parking is bad just like everywhere in Scottsdale, you need to park in the street. Location is great because you can grab dinner here and then go out after. There is also karaoke available if you want to rent a room for a special occasion.",Very good
3250,"I have been going to Top Shelf for almost 30 years.  I grew up eating their shredded beef burritos at the Scottsdale and Shea location which has since closed.  I don't live in Mesa, but any time I have a chance and am in the neighborhood, I stop by the Southern and Dobson location.  The shredded beef has not changed and is probably some of the best shredded beef you will find in AZ.  Their margaritas are tasty and their chips and salsa are amazing.  This is a great place for a tasty Mexican food dinner.",Very good
2118,"A great place for group celebrations, Fajitas serves up its signature dish in 1/2 pound increments, including chicken, beef, pork, shrimp and vegetarian. Served with sides-- lettuce, salsa, cheese, pico, etc-- and warm tortillas, the fajitas always taste great. There's little reason to stray elsewhere on the menu, other than appetizers and additional sides.",Very good
807,"I am a little finicky with pizza. I don't think Venezia's can be beat (for Arizona pizza).. Since bitches are crazy, and make you move out of the house you practically built for them... I no longer have a Venezia's near me. I moved to Chandler with eyes scouting for what could be my new pizza joint. Fox's Den caught them quickly. I ordered a large 2 topping pizza with 10 hot wings for pick up on a Wednesday. My order was 10 bucks! Now.. this is not the best pizza ever, but it kills your major pizza chain any day. I highly recommend trying these guys.",Very good
8471,"I love Gabriel. He does an amazing job every single time I'm there. I generally get two peekaboo highlights put in, and a cut and style, and always leaving looking great. His attitude is always upbeat, it would be impossible to spend any time in his chair and not leave in a good mood. The salon is always clean and comfortable. I never feel like I'm being forced into spending more money or buying product, but when I have a question about what I should be using in my hair Gabe always makes excellent suggestions. I have recommended him a good friend and my mother and both love him. My mother even left her stylist of 10 years to start going to him because of the excellent service he provides.",Excellent
1974,"Oregano's is my FAVORITE restaurant in all of Tempe! The food is delicious - I've never been disappointed by a single appetizer, entrée or desert! And since they've recently add Blue Moon beer on draft I could stay here on the patio all day. Bonus: The wait staff is incredibly fun and friendly. Just a really great place to dine!",Excellent
5413,"Tasty fair trade organic coffee and breakfast and lunch.
Even have almond milk! 
Excellent choices.
Super nice people.
Comfortable space.
Let's help support these independent shops who exude caring, quality and individuality to thrive in our community!",Excellent
9286,"I judge a soul food place by its fried chicken, a donut shop by its old fashioned, an ice cream place by its vanilla, and a Greek place by it's gyros.  The gyros here are bland and wholly unspectacular - and sourced from the same frozen food purveyor (Sysco?) as every other gyro stop in Phoenix.  The cloyingly thick pita didn't help either.

I don't know why it is so challenging to find a legitimate rotating spit gyro in this town - but it is.  Especially near downtown Phoenix.

Recommendations welcome.",Bad
5140,"I love their strawberry drink, its not really agua fresca because it's a little on the thicker side, but still tasty.. I've tried their sonoran dog & it wasn't that great. It was too soggy. (Get your ass to Tucson to experience a good sonoran dog). (FYI: El Guero Canelo is amazing!)
I've also tried their menudo & carne asada torta. But my favorite is the California Burrito. If your in the area & want Mexican food it's a great place to go.",Very good
7367,"Sure the food is good, but out of my last 20 take out orders they got it right maybe once.  The people making the food look so high you would think you were at Cheba Hut, but I just love that damn Broccoli and Wisconsin Cheese soup!  Their fresh dark rye bread is always great.

I enjoy the Italian quite a bit and the wife LOVES their tuna salad.  Great healthy place for food if they aren't too high to get your order right.",Very good
3679,Had a great experience. DId not feel gouged or pressured and our dog got the proper treatment for dehydration.  Friendly staff. Prompt service. Special attention from Dr. Heinritz appreciated. Very professional.,Excellent
2541,"Great tourist fare. When we have family in town that appreciate a 32oz porterhouse more than a delicate sashimi, this is where we head. It is quite the drive from Phoenix, but portions are large and service is always prompt and friendly.",Good
4324,"I came here by myself because non of my fellow conference peeps wanted to walk 10 minutes to dinner.  I'm glad I made that short walk to here because I enjoyed eating their prime rib.  It was cooked just right and it was rested correctly.  Needless to say, I was so stuffed that my 10 minute walk became a 15 walk back to the hotel.",Very good
7124,"I had my first experience with Matt's this morning. A friend of mine had seen it on Diner's, Dives and Drive In's (or something along those lines) and was excited to try it out. The wait was about 20 minutes(arrived at 9 am) and seating is very limited but worth it!

I'm all about the breakfast food so I was excited to try somewhere new. The menu is limited but covers all bases. The coffee (a special blend just for them) is local as is everything that they serve. I swear the bacon tastes better when it's from around the corner.

I decided on the belgian waffle and a side of hash browns. SUPER YUMMY!! I appreciate the note on the menu that they only use butter and extra virgin olive oil... No trans fats here! The hash browns were a bit oily but tasty overall.

As I was leaving I saw a huge stack of pancakes on their way to a table... I know what I'm getting next time!!",Very good
3885,"I have driven past this place a million times and never stopped, so today I did.
I basically was in an overpriced Subaway called Port of subs. The sub was ok, nothing special. They do not have a good variety of bread choices and none of their subs really sounded that good. I was SUPer starving, if I wasn't I probally would have left and ate somewhere else.

The staff was very nice and the place was clean. I do think I will eat there again.",Bad
1064,"Went here because of the reviews on Yelp,  very good.   Had the green papaya salad, great light taste and a very large portion with a few shrimp on top.   Had two types of curries and both of them were very tasty. I need more of that green papaya salad so I'll go back and try a few different things.",Very good
5068,"The Paseo Trail travels through Chandler along the Consolidated Canal.  It runs mostly N-S, connecting to other trails along the canal in Mesa and Gilbert, totaling around 18 miles.

The trail is mostly paved on the east side of the canal and pea gravel hard pack on the west side.  It runs along subdivisions, golf courses and even a couple farms.  The grade is very gentle throughout.  I would consider the trail primarily for use by joggers, bicyclists and equestrians.

There is parking at the address listed for the trail and nearby parking at Tumbleweed Recreation Center at McQueen and Germann.  There is also easy to find street parking near many of the junctions with major streets.  A good southern starting point is off of Riggs Rd. between Arizona and McQueen.  There is plenty of street parking.  From here the ride north is mostly a slight uphill ride, making the return trip a nice relaxing roll.

One issue with the trail is crossings with major streets.  Most are not marked for motorists as trail crossings and there is no crosswalk so you may be faced with a relatively long wait to get a break in traffic or forcing the issue and forging ahead with care.",Very good
9705,"I was quite impressed very charming and kinda romantic to have a nice lunch , The service was friendly and attentive the lunch specials were good too ! The only disapointing thing is there is no soda fountain but other than that it's all good the pasties were very tasty and I look forward to going back soon.",Very good
3244,"I have been here a couple times now, so I thought I should review it. The ticket prices are a bit higher than other theaters, but the drinks are cheaper....a wash I guess. I saw the Mechanic there this week and had an overall pleasant experience. Usually I hate going to the movies because of all the sick people coughing on my head but this time the theater was relatively empty and I had a blast. The sound system in the theater we were in was great. Clear and crisp. The movie quality was also good. The concession stand was quick, in and out with my food and drinks. Yep, definitely one of the better theaters in the valley.",Very good
6272,"Since this is a Kimpton Hotel my standards are fairly high. 

The reception area and pool are very well done, in typical Kimpton fashion. The rooms are nice, however could use more work. The bathrooms are completely remodeled, but the little amenities that I'm use to like the Ipod docking station, flat screen tv, cordless phone, room service past 11pm and multiple outlets (i'm an electronics junkie) just aren't there. The room really feels like any other average hotel. 

The spa was lovely, but it is not a full spa. I was hoping to sit in the steam room before my 90min massage, but unfortunately there wasn't one to sit in. The massage room was nice and the largest I had ever been in. It had it's own private bath/changing room and a large copper tub close to the actual massage table. I was pretty bummed I didn't add a bath to my massage. 

All in all I would stay here again since it's in a great location. Plus, the guys at the bell desk will give you a ride (within 3 miles) in a Cadillac Escalade free of charge. That was a great when it came time to partying at night!",Very good
4754,"The selection at this store is fantastic!  But I've come to expect the worst from the sales staff, the only hello you get are from the girls standing at the counter when you walk in and even that seems forced.  When I actually need help I feel as though I don't want to disrupt the employees in the middle of their very intense conversations.  I've learned to do my own  research on what ever it is I'm looking for before I go into this particular store.",Good
1816,"I've been two Pie-Zanos twice now and I think my wife did the best job of describing the format of this unique dining experience:  Subway for Pizza.  Of course, this is not to imply that Pie-Zanos is staffed by mouth-breathing ""pizza artists"" or stocked with sub-par ingredients and generally filthy.  On the contrary, this ""Subway of Pizza"" is staffed by congenial and hip 20-30 somethings who are eager to please by heaping  tons of fresh and flavorful ingredients  onto your individual personalized pizza. 

Pie-Zanos allows you to pick from wheat or white dough and from up to 8 different sauces.  From there you can add herbs and crust flavoring and then you can pick from 6-8 different cheeses.  Then you select from the widest selection of pizza toppings you'll find anywhere.   The fare is basically affordable as long as you don't go apeshit on toppings (55 cents each after the first).   As a special bonus they have Pepsi products.   

I have also enjoyed the breadshits which are fresh and delightful and pair nicely with the traditional red marinara as well as the tomato-pesto. 

My only complaints with Pie-Zanos and what keeps it from achieving 5 stars is how busy it gets at lunch, limited indoor seating and the fact that they allow children's birthday parties which, when mixed with ubiquitous bad parenting, quickly turns a hip and snazzy pizza joint into a Chuck-E-Cheese's.",Very good
2846,Love this place. Quaint.  Nice owners.  The meatloaf is fantastic.  Reminds me a little of home in Mn.  .. . old house.,Very good
1530,The best food I have found the area and the price is right.  You get so much food you have to take home.  Get there early to get a good seat fills up for lunch.  Priced just right.,Excellent
8629,"Golden Panda has a special place in my heart; the part I clog with orange chicken. I'm sure its not the most authentic Chinese meal, although i don't know, but i consider it the best Chinese take out in the area, solely based on this one item. 

Although I get the same thing every time i have on occasion tried other items that people with me have ordered. All the chicken entries are good, the same lightly fried chicken just different sauces (general tso is my 2nd favorite). The beef dishes are terrible. The seafood is just ok. The won ton soup is really good as well and is usually the second thing i will order if orange chicken isn't enough. I cant remember if the pork is any good but the won ton soup has pork in it so i would give it a shot if you like pork far more than chicken. 

The owners and servers are a bit jaded by the high school students that frequent the place during lunch but will warm up quickly if you go in there a few times. Food comes fast by the way so make sure that when you get take out that you let them know if you will take more than 5 minutes otherwise it will be done and waiting for you after 5 minutes. 

The store has few tables where you can eat but for the most part is a takeout/delivery based establishment. However if you do eat there they have Barq's red cream soda on their fountain.",Very good
3348,"Best breakfast in the valley. Dinner sucks. Well, let's clarify a bit here. We've ordered blueberry pancakes, stuffed french toast, muffins, and a few other b-fast items. They were all stupidly good. For dinner, we've tried a couple dishes such as the recommended jumbalaya - SUCKS! Stay away from that canned garbage. Back to breakfast...dang, that's incredible!",Excellent
6368,"This is a great place to take your time and enjoy someones company.
The food is fresh and the service always friendly.
If you are looking to be fed fast this is not the place to go.
Fondue is fun!
If you have the time and the money this is a place to have a great evening.",Very good
839,"A perfect way to top of an exotic shopping experience at 99 Ranch.  The Taiwan Express has photos of many (not all) of their dishes. Very authentic.  

Also try some shaved ice for desert (brought me back to Singapore!).  My kids love the shaved ice, though they are more used to Asian foods than most kids.  

Note that the Buffet section (to the left) is better than any mall food courts, and may be more tame for some taste buds.  

AND - in between the buffet and Taiwan Express you can buy a whole roast duck for about $12.50, which they will cut up for you.  Be sure to buy some Plum Sauce (elsewhere in the store) for a sweet dipping sauce for the duck (yummy!).",Very good
870,Best BBQ ever.  Go here and thank me later.,Excellent
7300,"Decided to call CityWide based on positive online reviews. We suspected a slab leak and a really expensive repair. Robert showed up within 20 minutes, determined the source of the leak within 5 minutes, and it turned out to be something really simple and inexpensive. He repaired it with a brand new line, we paid, and he left within a half hour of us calling CityWide. Very professional, friendly, and efficient! Would definitely recommend CityWide for anyone's plumbing needs.",Excellent
1400,I took my son who has been living in Sweden to Angels since he likes good beer.  And he was noy disappointed.  The price was right for the quality of the beer.  We also enjoyed the food I had the sweet potatoe tacos and the were great.  He loved that so many varieties of good beers were on tap.  Definitely going again especially if all three of my son's are home.   Good beer good food good people,Very good
5662,"I'm a great believer and loyal customer of Carried Away.

They do carry LV, although they fly off the shelves fast! I've brought in 2 and both were gone by days end! If you'd like to be put on a ""call list"" when they come in, they'll do that for you! Although there are several others that are on it too.

I'm going in today to drop off two more in fact!
Happy holiday!",Very good
6493,The perfect burger. Awesome BBQ! NEVER a bad meal!,Excellent
7623,"I really don't like these types of Mexican food places because I feel my mom makes better Mexican food. Just a note: Not all Filibertos are the same. Food taste wise.....

This Filibertos is BOMB though! They make great Spanish rice, and beans! All the food is great! But I recommend the rolled tacos if it's going to be your first time here. I think it's combo #8 haha. They also have some old school arcade games. That's a plus for me haha. 

Please stop going to Macayos they have the worst fake tasting Mexican food.",Excellent
491,"absolutely love this place. It is a fru-fru hang out joint that isn't pretentious. 

The cucumber lemonade has become my favorite non-alcoholic drink and their bruschetta is always the best!",Very good
7278,"This is a family owned local restaurant at it's best. If you like to explore and support locally owned businesses, you should definitely give this one a try. They have a big menu and I have tried breakfast and lunch and both were excellent, but the breakfast is particularly good. I love the breakfast burrito. (to the reviewer that complained about the greasy chorizo...hello, it is chorizo, chorizo is sausage). I would go out of my way to stop and eat here whenever in the general area.",Excellent
1170,"Thank you Sunflower for having a decent selection of tofu and fake meats so I don't have to drive 25 minutes to Whole Foods. Also I would like to tell you that I really enjoy your produce prices and your friendly staff, especially the cashiers, they are always so pleasant and helpful. While I am at it I should probably apologize for ""sampling"" lots of your candy from the bulk item bins, those chocolate covered peanut butter filled pretzels are amazing, I promise I always use the scoop. And one more thing, it's really awesome that you carry beers brewed by Rinkukiu Alaus Darykla, the Lobster Lover is DELICIOUS!",Excellent
8936,"I hadnt been there in years, and it was all I remembered.  I went with a coupon that I go purchased on the Living social website.  Champagne toast, appertizer, salad and all you can eat entree.  They also do a complimentary photo for you.  Very quaint and romantic.  But the food was fantastic.  We had the cheese fondue that was just delicous.  The meat course was also wonderful.  But the thing that really made our experience great, was waiter.  He was great, and funny and he was there when you needed him.

But I do not suggest turning up there without a reservation.  You can make reservations online, very quick and easy and you get a confirmation.",Very good
9391,"The bf and I wanted to try someplace different on our venture out to North Scottsdale so we decided to give Coal Burger a try.  The menu is pretty small, which isnt good or bad.  I had the green chile burger and my bf had the bacon blue burger and we shared a side order of mixed fries.  The burgers were not bad but not great.  The flavors were pretty well mixed together but the burger itself was just blah!  The fries were ok as well, nothing special.

I would go back to give them another try.  They have interesting sodas on tap that are natural.  The shakes look good so will try those the next time I am in the area.",Good
118,"It was as good as everyone says!  And sooo inexpensive...appetizers, entrees, and drinks for 3 people...about 30 bones.  Not to mention the mountain of leftovers we brought home.",Very good
20,"DVAP....

You have to go at least once in your life. It really is a neat place with alot of history. 

The service is great, it appears to be family run. 

The food is good. Better then Dennys but not as good as Mimi's. 

I had the all u can eat of beef ribs, lasagna, meat loaf, cat fish, chicken, mashed and diced potatoes, stuffing, rice, homemade apple pie, etc and salad bar. I know I am missing a bunch of stuff they had but you get the drift. 

They run specials on Prime rib and stuff so you might want to call to see what they are serving the night you go.",Good
3123,"We had a group dinner in one of their private rooms... the wine room, which as decent, obviously wines all around us, but a nice room for a group of 10.  Anyways, the food we had was amazing... be sure to try the the appetizer - DRUNKEN BREAD (Cabrales fonduta', White Wine, Garlic, Herbs).  For my entree I had the RIGATONCINI w/  Sweet & Spicy 'Schreiner's' Lamb Sausage, Heirloom Legumes, Local Greens,  
Charred Tomatoes, Chili, Pecorino.  It was perfect with a nice kick to it. Definitely recommend it.  And for dessert...PRADO SUNDAE
House Made Vanilla Gelato | Apple Wood Bacon | Caramelized Bananas  Amarone Cherries | Warm Chocolate Sauce | Roasted Almonds |
 Whip Cream | Biscotti Crumble... amazing... my first bacon dessert and it was worth it.  Also, try the 'DULCE DE LECHE' BREAD PUDDING  
Bourbon Caramel Sauce | Vanilla Anglaise | Chantilly Cream.  And get yourself a mojito while you are there, surprisingly good.  Of course this is the main restaurant at the Montelucia Resort, so expect ""hotel pricing.""  The menus are also seasonal, so my recommendations now might be completely different when you go there.",Very good
5696,Good service but the food was horrific. The pollo fundido was dry & no flavor.  Could not eat the tamale it was so bad. Will not go back. I had better Mexican off the neighborhood roach coach.,Very bad
9459,Great atmosphere! Awesome drink specials :),Very good
5306,"Fabulous! Great views (obviously) of the city. Very romantic. Amazing wine list. Superb service. Delicious menu. 

Luis was our server - great guy full of very helpful information (especially wine pairings). LOVE the lobster bisque (I'm usually not a fan of lobster or bisque). Amazing flavor combinations in everything we tried. I also love ending my meal with a perfect vanilla bean creme brulee. 

Highly recommend if you're bringing a newbie to Phoenix or if you'd like a romantic night out.",Excellent
3490,"Coffee-meh. Not great, not horrible.
Scone-dry.
Service-ridiculously slow.
The night we were there (8/11), the owner came and asked a group of people (who were clearly having some sort of meeting) to stop talking because they were ""disturbing the guitar player."" Chased 8 paying customers (at least I assume they were paying customers; they all had drinks) out the door. Weird!! Don't think I'll be going back.",Very bad
1230,Good Starbucks in the Happy Valley Shopping Center.  Excellent AC in this place and a nice place to cool off from the heat and get a Frap!,Good
9618,"I am not in love with this place nor do I despise it.

I am Mr. Middle-of-the Road with Stacy's.

Somethings he does very well, others are just so-so.

Here are the Do's and Don'ts-

DO-Order a sweet potato pie to go. That happens to rock the house!
Have the pulled pork sandwich. Solid sandwich.

DONT--Do not and I mean DO NOT order the chicken BBQ sandwich. I ordered this a couple months ago and I could have used the shredded chicken as toothpicks. They were hard and came served in a weird cone-like shape on the bun. Also, skip the sweet potato fries. They are dry and taste like dirt. Yep, I said it. Sorry Stacy. Back to the drawing board on those.

The sauce is everything at a BBQ joint and his is just OK. Actually, I have had better in a store-bought bottle from AJs.

If you are in the area, go for it. If you live out in Glendale, it's probably not worth the drive. I am not sure what Bon Appetite was thinking when they gave this one of the top 10 new BBQ joints of 2009.

The lady who works behind the counter is funny as hell and is a total sweetheart! 

BTW--CASH MONEY only!",Good
9587,Nice clean place with good food.  Shrimp burrito - pretty tasty.,Very good
6149,Fresh and Easy's are great.  My only issues is how quickly some of the foods from this store go bad.  Don't buy for a week from now unless it is frozen!,Very good
4267,"The Good: 
Really good burger.
Good fries.
The Bad:
Terrible paint and lighting. Can't even hang out for long. (Maybe that is the idea.) Don't like high booth stalls much.
JMHO of course.
Also a note to the sewage smell that others noted. That little area on that side of the mall has smelled like hell for years for some odd reason. It sucks for the businesses, but I assure you it has nothing to do with Smashburger alone nor should it cause any health concerns. Just luck of the draw on a bad sewer vent problem.

Update: 4/18/10
Went again. Really very good. Decor is still not my fav but the food is solid. Like I said, it is the juiciest burger I have had in a while. Shoestring fries are kill. Upped from 3 stars to four.",Very good
1391,"This place is literally within walking distance from my apartment, yet I have passed by it daily. This morning I was hungry for breakfast and had a lot of things to do so I thought I would try something close. I have noticed the parking lot is usually full, so I thought it must be good. I had no idea what type of food they had or what to expect.

It was Sunday morning just around 9:30 and I was fortunate to be able to walk in and instantly have a table. The server was very friendly and she checked back often always refilling my coffee. The menu is a little newspaper and it's a bit overwhelming with many options, but I finally settled on the volcano. It is described as three pancakes, 2 sausage links, 2 bacon strips, and an egg. The pancakes are three different sizes and stacked to create a volcano with the egg on top. It was under $9 and I was surprised at the size of it! I attempted but could not finish it. The big pancake was left uneaten. They do have a smaller option for around $6 and that might be the better way to go unless you have just returned from a month long trip through the jungle or plan to share with someone. 

The server continued to check on me and even offered up a to go cup of coffee. I don't know how I have overlooked this place but based on the experience today, I would put it right at the top of best spots in town for breakfast. I will say come early because by the time I was leaving the lobby was full, people were milling around the parking lot, and the wait to be seated was 15 minutes.",Excellent
8190,"When I came here I got half a dozen donuts and one of those boba drinks. The donuts were really good, but I wouldn't say they were any better than a Dunkin Donuts or Krispy Kreme. The boba drink was so good though! I'm really happy they have those. :)",Good
5984,"My friends kidnapped me for my birthday (yes, because they are wonderful), threw me in the back of my friend Jill's van and rushed me off (blindfolded of course) to Radio Milano.

My friend Lindsay knew I had been dying to go there (I love Postino--same owner and across the street--so I just knew Radio Milano was going to be amazing).

I've never met the man that owns these restaurants: La Grande Orange, Postino, Radio Milano etc (Lindsay apparently once did, lucky girl) but whoever he is, he is a business genius. 

The atmosphere of Radio Milano was sophisticated and classy without being uptight.  Everyone was extraordinarily nice and helpful.  True to form for this restaurateur's style, there is a large vase of (fresh every day) flowers that compliment the warm glow of the restaurant in general.

Our server welcomed us with what were presented as ""Italian Potato Chips"" and a delicious dipping sauce.  

The homemade ginger ale is so strong in taste, really good.

I ordered the special for the night which was a vegetable lasagna.  It was soooooo good.  

I'm glad I have such awesome friends to kidnap me and take me to great places.",Excellent
614,"Not impressed. Beer was cold, but bar keep was disinterested in assisting us, atmosphere was drab, place was small, and the to go order was TERRIBLE! There was no BBQ the day we were there and I just wasn't feeling the place. 

My hubby and I have been missing this place since it closed its original restaurant in Cave Creek. We heard it moved to Phoenix and we found it and went there this past week. Unfortunately, it was nothing like the old, hopping, smell good, smokey, fun filled environment of the original SF. 

I can see that they have a lot of regulars and the barkeep knew everyone that walked through the door, which to me,  was very cool, but it just wasn't gelling for me this night I suppose. 

We ordered the deep Fried green chili's and there was soooo much batter  on them, I had to really concentrate hard to find the chili. I ended up peeling all of the batter off of the chili's just to get a small bite. icky. 

I would give this another chance just because I hate writing a bad review. So, after the holidays, may check it out on a Friday night and see where it stands then, Also, I will hope that when I arrive next time, the smoker out back is kicking and there is some REAL BBQ to be had.",Bad
9745,"I've only ever been here for Transylvania which is their Friday night Gothic Industrial night.  It's acceptable.  I have high standards.  Sometimes the music is really good.  Sometimes it sucks.  They have 2 DJs and I can always tell when the switch from the one whose tastes I enjoy to the one whose tastes I don't.  If you're looking for Death Bunnis, Razor Grrls, Baby Bats or *sigh* Suicide Girls, you'll find a few of them here.  There are a lot of regulars and I usually have a good time, unless of course I don't.  The people there have all been fairly nice.

The drinks are nothing special.  They aren't terrible, they just aren't terribly consistent.  If you need to get wasted, get some shots poured. At least that way you know what you're getting.

So when you need to strap on your boots, wear your eyeliner, and shake your ass, give it a shot.",Good
7352,"I am basing this review solely on the Cauliflower Soup. Holy Heaven in a cup. We had Zupas cater lunch at the office, so I can't speak to the actual restaurant. But man, I wish I had a bucket of that soup.",Excellent
676,"We arrived at 7:00, had a party of six, and were able to be seated within 15 minutes. Fabulous, considering the number of hungry people coming into the restaurant that evening, but we have always had good luck getting right into Grimaldi's, regardless of the location.

The new Scottsdale Quarter location has great ambience and service going for it, but I was sorely disappointed by the quality of the pizza. One of the reasons my partner and I keep going back to the Old Town location is for the consistently tasty crust: crisp and thin, yet chewy and moist as well. Our pizza last night had a thicker crust and too well done, by comparison. Maybe the QC will improve as time goes on--I'm sure we'll be back to see.",Bad
8706,"Came here for dinner and dim sum. Dinner probably deserves 5 stars but dim sum was probably 3 stars, so I'll just average my experience to 4 stars. 

Food: 
Dinner: There's these dishes that are on sale right now for less than $10 and most of them are clay pot dishes (which are DELICIOUS!). All the dinner items we ordered were AMAZING! Especially the green beans! Those were flavored and stir fried to perfection! I've had this dish many times at many different places and this was by far the BEST green bean dish I've ever had! The clay pots were ALL amazing! Everything tasted SOOO GOOD! 

Dim sum: Not enough dim sum items and the ones that did show up were only ok. We were sitting around for a really long time and nothing would come. When the ladies did come by with the carts, they would not even try to sell us anything. We had to be all proactive and ask everyone what's in the carts. Even when we did that, the ladies would just say ""nothing new"" and push the cart away. We had to order things from the kitchen but even those things would take forever to come. A few of the dim sum dishes we ordered came AFTER we asked for our check and paid already. 

Service: 
Dinner: Great service! No complaints there!
Dim sum: REALLY SLOW...why was there no food??? 

Ambiance: 
This restaurant is in the middle of a food court of a shopping plaza. They just put up dividers to section off the ""restaurant"" from the rest of the food court. I was hesitant to eat at this place, but I'm glad I did because dinner was amazing! Dim sum...that's a different story. If you get over the fact that you are really sitting in the middle of a food court, then it's not so bad. 

Price: 
Both dinner and dim sum items were pretty cheap. 

Overall: 
I really liked eating dinner here! All the dishes were delicious! Dim sum probably would have been better if there was more food and the dim sum ladies were better about showing us what was available. I would totally come again for dinner but maybe not dim sum.",Very good
4262,Good food and good service in a convenient location to South Mountain.  Great place for a weekend breakfast!,Very good
7705,Best Ice cream sandwhich I have ever had,Excellent
5070,"We (my husband, 2 friends and I) visited Tavola last night because of a Yelp review. We weren't as enthusiastic. The service was great! We ordered 2 pizza's and 2 salads. The salads were fresh, that was a nice surprise, not bagged. The pizza was good. Crust was a thicker than we like. Not a bad experience at all just not quite what we expected after the 5 stars.",Good
666,"I waited 45min and ended up with a tiny gross little serving of tortilla with vegetable scraps thrown in it, served in a aluminum take-out box. The tables are folding tables, like the kind you play beer pong on. And they have pictures of kids and babies on the walls and signs asking people to send in pictures of their kids for the walls too, which has nothing to do with Asian/Mexican cuisine, it creeped me out.",Very bad
4990,"Perhaps if I waited outside in the heat for an hour plus to the point that I became starved and dehydrated, I too would have thought Matt's was worthy of 5 stars. Or maybe the 5 star reviews come from people too ashamed to admit that they wasted most of their morning on a very average breakfast.

In my case, we came here before 7am on a Friday and got the last available seats by the window. Service was great; I didn't detect any attitudes from the waitstaff that has been mentioned in some reviews. They got our meal out quickly and made sure our coffee mugs never got empty.

With the exception of the toast and jam, the food never rose above ""good."" Isn't that pretty sad that the best offering from a breakfast diner is the bread? I liked my waffle since it was a bit crisper than what I can do at home with my geriatric waffle iron, but there was nothing noteworthy about the flavor. My husband said his eggs were cooked perfectly with his chop and chick dish, but the pork chop was under-seasoned. He found the hashbrowns way too greasy to be enjoyable, and the bacon suffered from being overcooked.

Maybe we're spoiled since we have two great breakfast places within walking distance (Joe's Farm Grill and the Coffee Shop). Matt's just isn't worth the drive or wait.",Good
